paragrafo_id	tipo_conteudo	latex_proposto	obs
25196	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Tarifas de água/esgoto — Ilhabela (a partir de 11/05/2019)} & & \\\hline \textbf{Classes de consumo m}^3\textbf{/mês} & \textbf{Tarifa de água (R\$)} & \textbf{Tarifas de esgoto (R\$)} \\\hline \text{0 a 10} & 26{,}18\text{/mês} & 26{,}18\text{/mês} \\\hline \text{11 a 20} & 3{,}65\text{/m}^3 & 3{,}65\text{/m}^3 \\\hline \text{21 a 50} & 4{,}83\text{/m}^3 & 4{,}83\text{/m}^3 \\\hline \text{Acima de 50} & 6{,}55\text{/m}^3 & 6{,}55\text{/m}^3 \\\hline\end{array}\)<<P>>\(\begin{array}{|c|c|}\hline \textbf{Exemplo: consumo de 25 m}^3\text{ — Classes m}^3\text{/mês} & \textbf{Consumo} \\\hline \text{0 a 10} & \text{Mínimo} \\\hline \text{11 a 20} & 10 \\\hline \text{21 a 50} & 5 \\\hline \text{Acima de 50} & 0 \\\hline\end{array}\)	imagem tinha 2 tabelas empilhadas — viraram 2 parágrafos separados
25400	manter_imagem		infográfico de gráfico de barras (países com mais adultos analfabetos)
25509	manter_imagem		diagrama geométrico (triângulo com ângulos)
25824	manter_imagem		foto (padrão de mosaico de madeira, igual a 11408)
25907	latex_candidato	\(\begin{array}{|l|c|c|c|c|c|c|c|}\hline & \textbf{C} & \textbf{Java} & \textbf{Python} & \textbf{C e Java} & \textbf{C e Python} & \textbf{Python e Java} & \textbf{C, Python e Java} \\\hline \textbf{Certificações} & 70 & 60 & 55 & 37 & 33 & 35 & 25 \\\hline\end{array}\)
26336	manter_imagem		gráfico de barras (áreas por anos)
26374	latex_candidato	\(\dfrac{1000^{0}+\dfrac{1}{1+1000^{0}}}{1+\dfrac{1000^{0}}{1+1}} : \left[2+\left(\dfrac{3}{2}\right)^{0}+\dfrac{3}{2}\right]\)
26426	latex_candidato	\(\dfrac{3}{7}\)
26494	manter_imagem		diagrama de malha com caminhos (combinatória)
26578	manter_imagem		gráfico de linha (valores do ativo)
26580	manter_imagem		gráfico de linha (média móvel)
26582	latex_candidato	\(\begin{array}{|c|c|c|c|c|c|c|c|c|c|c|c|c|c|c|}\hline \textbf{Dia} & 1&2&3&4&5&6&7&8&9&10&11&12&13&14&15\\\hline \textbf{Valor (R\$)} & 11{,}00&9{,}00&10{,}00&7{,}00&8{,}00&8{,}00&7{,}00&6{,}50&5{,}50&6{,}50&5{,}50&4{,}50&4{,}00&3{,}50&2{,}00\\\hline\end{array}\)	tabela larga (15 colunas) — conferir valores
26584	latex_candidato	\(\begin{array}{|c|c|c|c|c|c|c|c|c|c|c|c|c|c|c|}\hline \textbf{Dia} & 16&17&18&19&20&21&22&23&24&25&26&27&28&29&30\\\hline \textbf{Valor (R\$)} & 3{,}50&2{,}00&3{,}50&2{,}00&4{,}50&6{,}00&6{,}50&5{,}50&5{,}00&6{,}00&5{,}00&3{,}50&2{,}50&3{,}50&2{,}50\\\hline\end{array}\)	tabela larga (15 colunas) — conferir valores; continuação de 26582 na mesma questão
26598	manter_imagem		diagrama geométrico (quadrado/círculo/losango)
26612	manter_imagem		diagrama geométrico (caixa com lados algébricos)
26620	manter_imagem		ilustração (cubo mágico com legendas)
26628	latex_candidato	\(\dfrac{(a^2-b^2)(a+b)}{a-b}\)
26690	manter_imagem		diagrama geométrico (quadrado dividido, visualização algébrica)
26723	manter_imagem		gráfico de linha (tempo x volume)
26744	manter_imagem		diagrama geométrico (forma em L com lados algébricos)
