paragrafo_id	tipo_conteudo	latex_proposto	obs
91213	manter_imagem		retangulo ABCD com regiao sombreada AEFG, cotas x e 5m, base 40m
91223	manter_imagem		grafico de linha (peso em kg por mes), pontos 83,2 e 88,4 marcados
91261	manter_imagem		grafo com 4 vertices P S L C e arestas multiplas curvas
91358	manter_imagem		3 pentagonos regulares S1 S2 S3 conectados por triangulo retangulo ABC
91393	manter_imagem		trapezio ABCD (ou similar) no plano cartesiano com ponto E no eixo x
91415	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Número de gols} & \textbf{Número de seleções} \\\hline 1 & 0 \\\hline 2 & 13 \\\hline 3 & 5 \\\hline 4 & 2 \\\hline 5 & 7 \\\hline 6 & 1 \\\hline 7 & 1 \\\hline 8 & 2 \\\hline 9 & 1 \\\hline\end{array}\)
91458	manter_imagem		grafico de pizza (intencao de votos para presidencia)
91482	manter_imagem		diagrama geometrico de pista (retangulo com semicirculos nas pontas), cota 100m
91521	manter_imagem		grafico com 5 retas A B C D E (valor mensal x tempo mensal)
92111	latex_candidato	\(\textbf{Refrigerante PET 1,5 litros.}\)<<P>>\(\text{Preço normal: R\$5,32}\)<<P>>\(\textbf{Promoção de Natal}\)<<P>>\(\text{Leve 1 e pague R\$4,79 cada unidade.}\)<<P>>\(\text{Leve 2 e pague R\$4,53 cada unidade.}\)<<P>>\(\text{Leve 3 e pague R\$3,99 cada unidade.}\)	texto puro em caixa, sem ilustracao (padrao banner)
92198	manter_imagem		circulo grande com 4 circulos menores inscritos, regioes sombreadas
92206	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Profundidade (m)} & \textbf{Temperatura (°C)} \\\hline 0 \text{ (superfície)} & 27 \\\hline 100 & 21 \\\hline 500 & 7 \\\hline 1.000 & 4 \\\hline 3000 & 2{,}8 \\\hline\end{array}\)
92265	latex_candidato	\(\begin{array}{c|cccc} & A & B & C & D \\\hline \text{nutriente 1} & 210 & 370 & 450 & 290 \\ \text{nutriente 2} & 340 & 520 & 305 & 485 \\ \text{nutriente 3} & 145 & 225 & 190 & 260 \end{array}\quad\begin{pmatrix}35\%\\25\%\\30\%\\10\%\end{pmatrix}\begin{matrix}A\\B\\C\\D\end{matrix}\)	matriz densa (12 valores + vetor) - conferir digito a digito na revisao manual
92340	manter_imagem		diagrama 3D de cubos empilhados (planificacao/montagem)
92361	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Cargo na escola} & \textbf{Salário (em R\$)} & \textbf{Número de funcionários} \\\hline \text{Serviços Gerais} & 1000 & 10 \\\hline \text{Auxiliares} & 1500 & 4 \\\hline \text{Coordenadores} & 2000 & 3 \\\hline \text{Diretor} & X & 1 \\\hline\end{array}\)
92410	latex_candidato	\(\overline{AB}\)	fragmento continuando "sendo AB = 6 cm" no enunciado (questao 92407)
92441	manter_imagem		grafico de barras (numero de alunos por idade)
92464	manter_imagem		duas circunferencias tangentes entre si, r=40cm e r=10cm
92472	manter_imagem		grafico com regiao sombreada (inequacao), reta passando por -2 no eixo x
92481	manter_imagem		diagrama de cruz inscrita em quadrado, cotas X
