paragrafo_id	tipo_conteudo	latex_proposto	obs
127083	manter_imagem		triangulo com lados sqrt65 e sqrt52 unido a retangulo com lado 3cm
127128	manter_imagem		triangulo com medidas 40m 120m 130m (figura reutilizada de 126538)
127152	manter_imagem		triangulo com lados sqrt65 e sqrt52 (figura reutilizada de 127083)
127203	manter_imagem		triangulo com medidas 40m 120m 130m (figura reutilizada)
127248	manter_imagem		triangulo com medidas 40m 120m 130m (figura reutilizada)
127280	manter_imagem		ilustracao de predio com sol e angulo de 60 graus
127296	manter_imagem		diagrama de blocos retangulares empilhados com medidas
127306	manter_imagem		planta baixa com sala de estoque de materiais, medidas 10m e 8m
127316	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Dia da semana} & \textbf{Nº de unidades vendidas}\\\hline \text{2ª feira} & X\\\hline \text{3ª feira} & 13\\\hline \text{4ª feira} & 15\\\hline \text{5ª feira} & 25\\\hline \text{6ª feira} & 28\\\hline \end{array}\)	tabela dia da semana/unidades vendidas com incognita X
127347	manter_imagem		grafico de pizza participacao de lojas A/B/C/D
127385	manter_imagem		grafico de pizza faixa etaria
127918	latex_candidato	\(\begin{array}{|c|c|}\hline 1 & 51\\\hline 11 & 61\\\hline 21 & 71\\\hline 31 & 81\\\hline 41 & 91\\\hline \end{array}\)	tabela de numeros (indice), sem cabecalho no original
127934	manter_imagem		paralelepipedo com altura H e medidas 40cm 30cm
127952	manter_imagem		planta baixa de quadra com arquibancada e vestiarios, medida 2m
128072	manter_imagem		diagrama de retas paralelas Ripa 1/2/3 com transversais e medidas
128082	manter_imagem		retangulos com medidas algebricas 4x+11 2x 4x+20
128098	manter_imagem		figura pentagonal ABCDE com medidas 12m 13m 18m 24m
128123	manter_imagem		grafico de barras horizontais rendimento medio mensal por nivel de instrucao
128170	manter_imagem		figura ABCD dividida em regioes C1/C2 com medida 8m
128179	manter_imagem		dois cubos/paralelepipedos B1/B2 com medidas x e h
