paragrafo_id	tipo_conteudo	latex_proposto	obs
75765	manter_imagem		ilustracao de 3 cidades A B C ao longo de uma reta
75828	manter_imagem		triangulo ABC com marcas de congruencia e angulo 50, retangulo ABDE
75838	manter_imagem		triangulo com lados 26m 6m 8m, angulos retos marcados
75848	manter_imagem		circulo com setor circular sombreado e angulo alfa
75858	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Distribuição das Idades} & \\\hline \textbf{Anos Completos} & \textbf{Número de Atletas}\\\hline \text{?} & 2\\\hline 19 & 6\\\hline 20 & 2\\\hline 21 & 2\\\hline \end{array}\)	titulo mesclado no original vira 1a celula preenchida + resto vazio (mesma tecnica de cabecalhos mesclados ja usada, sem \multicolumn)
75869	manter_imagem		grafico de barras casos de dengue por cidade
75900	latex_candidato	\(\begin{array}{|c|l|}\hline \textbf{Frequência de Partidas} & \\\hline \textbf{Linhas} & \textbf{Tempo}\\\hline A & \text{A cada 8 minutos}\\\hline B & \text{A cada 12 minutos}\\\hline C & \text{A cada 18 minutos}\\\hline \end{array}\)	titulo mesclado no original vira 1a celula preenchida + resto vazio (mesma tecnica de cabecalhos mesclados ja usada, sem \multicolumn)
75958	manter_imagem		triangulo retangulo com hipotenusa 15cm
76016	manter_imagem		grafico de barras homens/mulheres 2005 e 2015
76102	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Hora inicial} & \textbf{Tempo transcorrido} & \textbf{Hora final}\\\hline \text{12 h 54 min} & \text{I) ........................} & \text{16 h 27 min}\\\hline \text{II) ..........................} & \text{2 h 48 min} & \text{19 h 23 min}\\\hline \text{10 h 37 min} & \text{4 h 56 min} & \text{III) .......................}\\\hline \end{array}\)
76219	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline & \textbf{16 anos} & \textbf{17 anos} & \textbf{18 anos}\\\hline \textbf{Moças} & 7 & 6 & 2\\\hline \textbf{Rapazes} & 5 & 15 & 5\\\hline \end{array}\)
76300	manter_imagem		icone decorativo (quadrado vazio), possivel artefato de digitalizacao
76302	manter_imagem		icone decorativo (quadrado vazio), possivel artefato de digitalizacao
76340	manter_imagem		losango com diagonais D e d
76474	manter_imagem		grafico de reta com pontos (figura reutilizada de 73904)
76493	manter_imagem		circunferencia inscrita em quadrado inscrito em circunferencia maior (figura reutilizada de 73923)
76512	manter_imagem		dois copos cilindricos (pequeno e grande) com cotas 12cm 4cm 5cm h
76525	manter_imagem		tabela larga 8 colunas com icone decorativo ocultando ultimo valor de y, acima do limite de colunas
76535	manter_imagem		triangulo ABC com altura CM, cotas 9m 15m
76544	manter_imagem		grafico de duas retas y=ax+b e y=cx+d
