paragrafo_id	tipo_conteudo	latex_proposto	obs
101977	manter_imagem		tabela nota/conceito (8 colunas com celulas mescladas: pessimo/ruim/regular/bom/otimo) - excede limite de colunas
101979	manter_imagem		histograma (frequencia de notas)
102019	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{x} & \textbf{y}\\\hline \text{Experimento 1} & 8 & 20\\\hline \text{Experimento 2} & 1 & 15\\\hline \text{Experimento 3} & 7 & 1\\\hline \text{Experimento 4} & 20 & 15\\\hline \text{Experimento 5} & 15 & 7\\\hline \text{Experimento 6} & 15 & 8\\\hline\end{array}\)
102036	manter_imagem		4 graficos de dispersao (I II III IV)
102189	manter_imagem		triangulo retangulo, cota 10m, seno 0,6
102198	manter_imagem		prisma 3D, cotas 30cm 40cm 70cm
102325	manter_imagem		losango com diagonais, angulos alfa beta 35 graus
102426	manter_imagem		planificacao de dodecaedro (pentagonos)
102492	manter_imagem		grafico de parabola com pontos (0,48) (2,0) (8,0) (5,-27)
102629	manter_imagem		regiao sombreada entre parabolas y=-x2+4 e y=x2-4
102645	manter_imagem		cone com raio r e altura h
102670	manter_imagem		predio com trajetoria parabolica, cotas 10m 2seg 2+raiz(6)seg
102775	manter_imagem		quadrado e circulo sobrepostos com regiao sombreada
102910	manter_imagem		grafico de reta em malha quadriculada
103102	manter_imagem		triangulo com regiao sombreada, cotas 11cm 6cm
103121	manter_imagem		retas A A prime B B prime com angulos 24 85 e alfa graus
103231	manter_imagem		grafico de barras (temperatura por mes)
103445	manter_imagem		grafico de pizza (palpite campeao copa 2018)
104146	manter_imagem		pentagono/quadrilatero com pontos E Q A P V
104171	manter_imagem		grafico de barras horizontais (unidades federativas 2014/2015)
