paragrafo_id	tipo_conteudo	latex_proposto	obs
49818	manter_imagem		diagrama de sinal de clock com periodo T e niveis alto/baixo
49831	manter_imagem		ilustracao de estrutura de telhado com angulos 2x+13 e 4x-7
49840	manter_imagem		ilustracao 3d dos cinco solidos platonicos
49868	manter_imagem		tres recipientes geometricos R1 R2 R3 com agua ate 2/3 da altura
50364	manter_imagem		ilustracao de recipiente com esferas sendo despejado em molde retangular
50373	manter_imagem		cilindro com furo cilindrico interno, cotas 10cm e 20cm
50400	manter_imagem		pentagono regular ABCDE com estrela inscrita e pontos F G H I J
50403	latex_candidato	\(\overline{EF}\)	fragmento de notacao de segmento, continuacao do enunciado (questao 50397)
50405	latex_candidato	\(\overline{AD}+\overline{DB}+\overline{BE}+\overline{EC}+\overline{CA}\)	fragmento de formula, continuacao do enunciado (questao 50397)
50443	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Faixa de consumo (em m³)} & \textbf{Tarifa (R\$)} & \textbf{Consumo (em m³)} & \textbf{Valor pago (R\$)}\\\hline \text{até 10} & 30{,}00 & 10 & 30{,}00\\\hline \text{11 a 20} & 5{,}00 & 10 & 50{,}00\\\hline \text{21 a 30} & 7{,}00 & 8 & 56{,}00\\\hline \text{Acima de 31} & 8{,}00 & - & -\\\hline \textbf{Valor a ser pago pelo consumo} & & & 136{,}00\\\hline \end{array}\)
50776	manter_imagem		diagrama de rosa dos ventos com angulo 33°43' entre N e a direcao indicada
50982	latex_candidato	1. \((1, 6, 12, 18, 24, \ldots)\)<<P>>2. \(\left(6, 3, \dfrac{3}{2}, \dfrac{3}{4}, \dfrac{3}{8}, \ldots\right)\)<<P>>3. \((0, 7, 14, 16, 24, 30, \ldots)\)
51018	manter_imagem		tabela larga com 8 colunas (Lista1 a Lista8), acima do limite de colunas
51033	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Instrumento avaliativo} & \textbf{Frequência absoluta} & \textbf{Frequência relativa}\\\hline \text{Lista de exercícios} & 40 & \\\hline \text{Prova} & 30 & \\\hline \text{Seminário} & 16 & \\\hline \text{Trabalho em classe} & 74 & \\\hline \text{Total} & 160 & \\\hline \end{array}\)
51061	manter_imagem		grafico de duas funcoes (cubica e linear) se cruzando
51090	latex_candidato	\(\mathbb{R}^3\)	fragmento de notacao, continuacao do enunciado (questao 51087)
51119	manter_imagem		duas embalagens (cubo A e paralelepipedo B) com cotas
51129	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline & \textbf{Aprovados} & \textbf{Reprovados} & \textbf{Total}\\\hline \text{Mulheres} & 30 & y & z\\\hline \text{Homens} & x & 60 & 72\\\hline \text{Total} & 42 & w & \text{?}\\\hline \end{array}\)
51139	manter_imagem		retangulo ABCD dividido em duas regioes R congruentes por linha vertical
51156	manter_imagem		retangulo ABCD com pontos N M P Q e diagonais tracejadas
