paragrafo_id	tipo_conteudo	latex_proposto	obs
58904	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Dia} & \textbf{Valor de abertura (em R\$)} & \textbf{Valor de fechamento (em R\$)}\\\hline 1.° & 100{,}00 & 90{,}00\\\hline 2.° & 90{,}00 & 110{,}00\\\hline 3.° & 110{,}00 & 121{,}00\\\hline 4.° & 121{,}00 & 120{,}00\\\hline 5.° & 120{,}00 & 144{,}00\\\hline 6.° & 144{,}00 & 160{,}00\\\hline 7.° & 160{,}00 & 194{,}00\\\hline 8.° & 194{,}00 & 180{,}00\\\hline 9.° & 180{,}00 & 160{,}00\\\hline 10.° & 160{,}00 & 140{,}00\\\hline \end{array}\)
58910	latex_candidato	\(LP=\dfrac{VF-VA}{VA}\)	fragmento de formula, continuacao do enunciado (questao 58897)
58954	manter_imagem		triangulo ABC com pontos D e E internos
58987	manter_imagem		diagrama de retas q p f h g com pontos de intersecao A B C D E F
59120	manter_imagem		retangulo ABCD com regiao sombreada interna e cotas x e 9cm 15cm (figura reutilizada)
59137	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{Apenas o Ensino Médio completo} & \textbf{Ensino Superior completo}\\\hline \textbf{Secretaria A} & 60\% & 40\%\\\hline \textbf{Secretaria B} & 70\% & 30\%\\\hline \end{array}\)	tabela reutilizada de outra questao (mesmo conteudo do paragrafo 58512)
59210	manter_imagem		duas retas paralelas r s cortadas por transversais t u formando triangulo ABC
59220	manter_imagem		grafico de barras aprovados/nao aprovados por fase
59229	manter_imagem		retangulo com 3 triangulos internos recortados, cotas x 9 e 15
59239	manter_imagem		retangulo com lados 12n e 16n
59304	manter_imagem		formula x^2/4 - 32x/5 - 17 = 0	conteudo identico ja presente no enunciado (paragrafo 59302) como texto — redundante, nao duplicar
59324	latex_candidato	\(\sqrt[3]{125\%+\dfrac{1}{8}}\)	fragmento de formula, continuacao do enunciado (questao 59321)
59470	latex_candidato	\(\begin{cases}y=10+x\\y=2x\end{cases}\)	fragmento de formula (sistema de retas), continuacao do enunciado (questao 59467)
59493	latex_candidato	\(\begin{array}{|c|c|c|c|c|}\hline \textbf{Imóvel 1} & \textbf{Imóvel 2} & \textbf{Imóvel 3} & \textbf{Imóvel 4} & \textbf{Imóvel 5}\\\hline 2.500 & 4.300 & 1.250 & 1.700 & x\\\hline \end{array}\)
59508	latex_candidato	\(\begin{array}{|c|c|c|c|c|c|}\hline \textbf{Jul.} & \textbf{Ago.} & \textbf{Set.} & \textbf{Out.} & \textbf{Nov.} & \textbf{Dez.}\\\hline 2 & 0 & 1 & 1 & 3 & 4\\\hline \end{array}\)
59707	latex_candidato	\(\lim_{x\to0}\dfrac{2}{x+3\cos(x)}\)	fragmento de formula, continuacao do enunciado (questao 59704)
59745	manter_imagem		cone circular reto com raio r altura h e geratriz g
59784	manter_imagem		foto de estrutura de telhado com triangulo ABC e cotas 3m 5m
59793	manter_imagem		formula raiz quinta de (2^31+2^34)/18	conteudo identico ja presente no enunciado (paragrafo 59791) como texto — redundante, nao duplicar
59907	manter_imagem		planificacao de dado (cubo) com faces numeradas 1 a 6
