paragrafo_id	tipo_conteudo	latex_proposto	obs
128190	manter_imagem		retangulo dividido em regioes R/Q com medida x e 21m
128227	manter_imagem		retangulo ABCD 72m x 60m
128238	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Ano} & \textbf{Receita}\\\hline 2015 & 14{,}0\\\hline 2016 & 14{,}5\\\hline 2017 & x\\\hline 2018 & 19{,}8\\\hline \end{array}\)	tabela ano/receita com incognita x
128322	manter_imagem		triangulo retangulo com h, 2,9m e 2m
128332	manter_imagem		retangulo com lados x e x+1
128419	manter_imagem		paralelepipedo com medidas x, x+6 e 50
128442	latex_candidato	\(\begin{array}{|c|c|c|c|}\hline \textbf{Corcovado} & \textbf{Pão de Açúcar} & \textbf{Pico da Pedra Branca} & \textbf{Dois Irmãos}\\\hline 0{,}71 & 0{,}396 & 1{,}024 & 0{,}533\\\hline \end{array}\)	tabela de altitudes; foto da praia de ipanema com legenda/credito permanece na imagem
128469	latex_candidato	\(\textbf{Oferta}\)<<P>>\(\text{Queijo de 250 g}\)<<P>>\(\text{R\$ 4,00 a unidade}\)	banner de oferta; icones ilustrativos repetidos do queijo permanecem na imagem
128504	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Cidade} & \textbf{Público}\\\hline \text{São Paulo} & 35900\\\hline \text{Curitiba} & 25950\\\hline \text{Rio de Janeiro} & 29850\\\hline \text{Salvador} & 17920\\\hline \end{array}\)	tabela cidade/publico
128519	manter_imagem		bilhete de passagem rodoviaria (layout tabular realista de documento)
128528	manter_imagem		ilustracao circular fatiada tipo roda/pizza
128536	latex_candidato	\(\text{R\$ 78,88 pagos em 4 prestações iguais}\)	ilustracao do liquidificador com balao de preco; ilustracao permanece na imagem
128551	manter_imagem		ilustracao de balanca com 1kg/500g de um lado e 100g/200g do outro
128591	manter_imagem		figura irregular com medidas 40cm 40cm 22cm 15cm
128601	manter_imagem		figura irregular com medidas 50m 30m 20m 30m
128646	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Corrida} & \textbf{Nº de km percorridos}\\\hline 1ª & 7\\\hline 2ª & 8\\\hline 3ª & x\\\hline 4ª & 6\\\hline 5ª & 2x\\\hline \end{array}\)	tabela corrida/km percorridos com incognitas x e 2x
128670	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Meses} & \textbf{Nº de horas extras}\\\hline \text{Janeiro} & x\\\hline \text{Fevereiro} & 6\\\hline \text{Março} & 8\\\hline \text{Abril} & 2x\\\hline \text{Maio} & 9\\\hline \text{Junho} & 7\\\hline \end{array}\)	tabela meses/horas extras com incognitas x e 2x
128793	manter_imagem		figura de estrela em malha quadriculada
129011	manter_imagem		diagrama de reta Pedro/Antonio com 600m e setas de direcao
129248	manter_imagem		ilustracao de esfera caindo em cilindro com agua, medidas r 2r h
