paragrafo_id	tipo_conteudo	latex_proposto	obs
131442	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{Escola A} & \textbf{Escola B}\\\hline 2015 & 10 & 10\\\hline 2016 & 20 & 25\\\hline 2017 & 15 & 20\\\hline 2018 & 25 & 5\\\hline \end{array}\)	tabela transferencias escola A/B por ano
131454	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{Escola A} & \textbf{Escola B}\\\hline 2015 & 10 & 10\\\hline 2016 & 20 & 25\\\hline 2017 & 15 & 20\\\hline 2018 & 25 & 5\\\hline \end{array}\)	mesma tabela reutilizada da questao 131437
131622	manter_imagem		paralelepipedo com medidas 1m 2m 3m
131632	manter_imagem		retangulo ABCD dividido em regioes I/II/III com medidas algebricas 40 18 10 x 2x
131642	manter_imagem		grafico de barras numero de unidades vendidas com incognitas x e 2x nas barras
131721	manter_imagem		retangulo com medidas 20,5m e 15m
131738	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Produto} & \textbf{Preço por unidade}\\\hline \text{Papel higiênico} & \text{R\$ 0,80}\\\hline \text{Papel Toalha} & \text{R\$ 2,20}\\\hline \text{Sabão líquido} & \text{R\$ 4,30}\\\hline \text{Sabonete} & \text{R\$ 0,70}\\\hline \end{array}\)	tabela produto/preco por unidade
131747	manter_imagem		grafico de barras coleta de lixo por material
131810	manter_imagem		grafico de linha numero de atendimentos por dia
131826	latex_candidato	\(\textbf{Produção mensal}\)<<P>>\(\begin{array}{|l|c|}\hline \textbf{Tipo de sapato} & \textbf{Número de pares}\\\hline \text{A} & 330\\\hline \text{B} & 240\\\hline \text{C} & 150\\\hline \text{D} & 90\\\hline \text{E} & 270\\\hline \end{array}\)	titulo+tabela producao mensal via <<P>>
131837	manter_imagem		figura em leque com segmentos de 10m e base 20m
131868	manter_imagem		grafico de barras numero de criancas vacinadas por bairro
131908	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Clube} & \textbf{Participações} & \textbf{Títulos} & \textbf{Participações/Título}\\\hline \text{Grêmio} & 19 & 3 & 6.3\\\hline \text{Palmeiras} & 19 & 1 & 19.0\\\hline \text{São Paulo} & 19 & 3 & 6.3\\\hline \text{Cruzeiro} & 17 & 2 & 8.5\\\hline \text{Flamengo} & 15 & 1 & 15.0\\\hline \text{Corinthians} & 14 & 1 & 14.0\\\hline \text{Santos} & 14 & 3 & 4.7\\\hline \text{Internacional} & 12 & 2 & 6.0\\\hline \text{Atlético Mineiro} & 10 & 1 & 10.0\\\hline \text{Vasco da Gama} & 9 & 1 & 9.0\\\hline \end{array}\)<<P>>\(\text{Fonte: Wikipedia; Manual do Homem Moderno}\)	tabela clubes/participacoes/titulos + fonte via <<P>>; decimais com ponto conforme original
131910	manter_imagem		histograma derivado da tabela acima (numero de ocorrencias x participacoes/titulos), mesma questao do fragmento 131908 acima - sem problema de ordenacao pois so 1 das 2 imagens virou latex_candidato
131936	manter_imagem		climograma (grafico combinado de barras e linha) sao paulo
131945	manter_imagem		figura poligonal irregular tipo seta em malha quadriculada
132397	manter_imagem		figura com regiao "Deposito", medidas 20m 25m 5m
132417	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Trabalhos} & \textbf{Tempo de impressão}\\\hline \text{A} & \text{5 minutos e 20 segundos}\\\hline \text{B} & \text{4 minutos e 15 segundos}\\\hline \text{C} & ?\\\hline \end{array}\)	tabela trabalhos/tempo de impressao, valor de C e a incognita da questao
132529	manter_imagem		tabela financeira larga (fator (1+i)^n e 1/(1+i)^n, 10 colunas de taxas x 15 linhas) - excede limite de colunas
132539	manter_imagem		mesma tabela financeira larga reutilizada da questao 132526
