paragrafo_id	tipo_conteudo	latex_proposto	obs
32512	latex_candidato	\(C_M^N\)	fragmento pequeno (notação de combinatória), parte da questão 32506
32515	latex_candidato	\(\left(C_A^C \cup B\right) \cap \left(B - C_B^C\right)\)	fragmento pequeno, parte da questão 32506 — conferir subscritos/sobrescritos contra a imagem original
32524	latex_candidato	\(C_M^N\)	fragmento pequeno, idêntico a 32512 (questão diferente, 32518)
32563	latex_candidato	\(\dfrac{3}{\sqrt{2}\pi}\text{ m.}\)
32569	manter_imagem		diagrama de segmentos com medidas (M-N, O-P, Q-R, S-T)
32611	manter_imagem		gráfico de linha (distância x horas, igual a 31776)
32628	manter_imagem		diagrama geométrico (triângulo com ângulos, igual a 29733)
32638	manter_imagem		diagrama geométrico (quadrados Q e R, igual a 31803)
32775	manter_imagem		diagrama geométrico (retângulo e círculo, com nota sobre π)
32847	manter_imagem		gráficos de pizza (peças/calças vendidas)
32878	manter_imagem		diagrama geométrico (trapézio)
32967	manter_imagem		gráficos de pizza (idênticos a 32847)
33076	manter_imagem		diagrama geométrico (coração dividido em regiões numeradas)
33122	manter_imagem		gráfico (reta horizontal)
33148	manter_imagem		diagrama geométrico (retas paralelas cortadas por transversais)
33193	manter_imagem		diagrama geométrico (triângulo com lados algébricos)
33334	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline & \textbf{I} & \textbf{II} & \textbf{III} \\\hline \textbf{ALESSANDRO} & 3 & 36 & 92 \\\hline \textbf{GUSTAVO} & 5 & 36 & 92 \\\hline \textbf{LEONARDO} & 5 & 36 & 108 \\\hline \textbf{MARTINA} & 3 & 24 & 108 \\\hline\end{array}\)
33503	latex_candidato	\(\dfrac{(4-1)\cdot 5+3+7}{5\cdot 2-(7-2)}\)
33541	manter_imagem		gráfico (reta horizontal, igual a 33122)
33568	manter_imagem		diagrama geométrico (retas paralelas, igual a 33148)
