paragrafo_id	tipo_conteudo	latex_proposto	obs
7368	manter_imagem		diagrama (círculos tangentes)
7526	latex_candidato	\(\operatorname{senh} x = \dfrac{e^x - e^{-x}}{2} \text{ e } \cosh x = \dfrac{e^x + e^{-x}}{2}\)
7533	latex_candidato	\(\operatorname{senh} x = \dfrac{e^x - e^{-x}}{2} \text{ e } \cosh x = \dfrac{e^x + e^{-x}}{2}\)
7540	latex_candidato	\(\operatorname{senh} x = \dfrac{e^x - e^{-x}}{2} \text{ e } \cosh x = \dfrac{e^x + e^{-x}}{2}\)
7542	latex_candidato	\(\cosh x = \dfrac{1+e^{-2x}}{2e^{-x}}\)
7584	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{Distância percorrida (km)} & \textbf{Combustível consumido (l)} \\\hline \text{Trajeto 1} & 100 & 9 \\\hline \text{Trajeto 2} & 367 & 26 \\\hline \text{Trajeto 3} & 68 & 5 \\\hline \text{Trajeto 4} & 470 & 33 \\\hline\end{array}\)
7593	manter_imagem		diagrama com ícones (moto/carro/ônibus e chegada)
7602	manter_imagem		diagrama geométrico (cone sobre cilindro)
7611	manter_imagem		diagrama geométrico (bloco vazado, 3D)
7620	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Avaliação} & \textbf{Nota} & \textbf{Peso} \\\hline \text{Prova 1} & 6 & 4 \\\hline \text{Prova 2} & 7 & 4 \\\hline \text{Trabalho em grupo} & 8 & 2 \\\hline \text{Trabalho individual} & 9 & 2 \\\hline\end{array}\)
7657	manter_imagem		foto-ilustração (jogadores) com diagrama de triângulo
7673	manter_imagem		gráfico de linha (série histórica de preço)
7732	manter_imagem		foto/ilustração 3D (tijolo com medidas)
7741	manter_imagem		diagrama de planta (terrenos com medidas)
7750	latex_candidato	\(\begin{array}{c}\textbf{QUER VIAJAR PARA PORTO SEGURO PAGANDO APENAS} \\\textbf{10x R\$69,80 SEM JUROS} \\\text{CONSULTE AGORA O SEU AGENTE DE VIAGENS}\end{array}\)	fundo/ilustração de praia permanece como imagem, só o texto do banner virou parágrafo
7759	manter_imagem		foto/scan de cupom fiscal (layout tabular realista)
7775	manter_imagem		diagrama geométrico (retângulo com medidas)
7784	manter_imagem		diagrama geométrico (triângulo com altura)
7800	manter_imagem		diagrama geométrico (prisma retangular com medidas)
7963	manter_imagem		diagrama geométrico (bloco com dimensões x, x+1, 4)
