paragrafo_id	tipo_conteudo	latex_proposto	obs
45222	latex_candidato	\(\begin{array}{|l|c||l|c|}\hline \textbf{Alunos} & \textbf{Notas} & \textbf{Alunos} & \textbf{Notas}\\\hline \text{Amanda} & 4{,}5 & \text{Guilherme} & 9{,}8\\\hline \text{Breno} & 8{,}2 & \text{Helena} & 6{,}5\\\hline \text{Caroline} & 9{,}1 & \text{Lorena} & 7{,}1\\\hline \text{Daniel} & 9{,}1 & \text{Maria} & \text{?}\\\hline \text{Everton} & 6{,}0 & \text{Otávio} & 3{,}2\\\hline \text{Fabiana} & 9{,}3 & \text{Paula} & 9{,}2\\\hline \end{array}\)	conferir digito a digito na revisao manual (tabela com muitos valores numericos, ex. Caroline e Daniel ambos 9,1)
45267	latex_candidato	\(A\hat{D}C\)	fragmento de notacao de angulo, continuacao do enunciado (questao 45263)
45269	manter_imagem		triangulo ABC com altura AD=2,4 e base dividida em 1,8 e 3,2
45396	manter_imagem		grafico de barras empilhadas temperaturas minimas e maximas mensais
45428	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Tamanho} & \textbf{Quantidade}\\\hline 33 & 3\\\hline 34 & 1\\\hline 35 & 6\\\hline 36 & 4\\\hline 37 & 8\\\hline 38 & 12\\\hline 39 & 5\\\hline 40 & 3\\\hline \end{array}\)
45437	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Ingredientes} & \textbf{1 Receita} & \textbf{2 Receitas} & \textbf{3 Receitas}\\\hline \text{Farinha} & 450\text{ g} & 900\text{ g} & X\\\hline \text{Fermento} & 1\text{ colher} & 2\text{ colheres} & 3\text{ colheres}\\\hline \text{Manteiga} & 1\text{ colher} & 2\text{ colheres} & 3\text{ colheres}\\\hline \text{Leite} & 250\text{ mL} & 500\text{ mL} & Y\\\hline \text{Açúcar} & \tfrac{1}{4}\text{ xícara} & Z & W\\\hline \end{array}\)
45446	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Esportes} & \textbf{Quantidade de Praticantes}\\\hline \text{Futebol} & 300\\\hline \text{Voleibol} & 200\\\hline \text{Natação} & 150\\\hline \text{Natação e Futebol} & 40\\\hline \text{Futebol e Voleibol} & 30\\\hline \text{Voleibol e Natação} & 50\\\hline \text{Natação, Futebol e Voleibol} & 20\\\hline \text{Nenhuma das Opções} & 50\\\hline \end{array}\)
45527	latex_candidato	\(\sqrt[3]{\sqrt{64}}\)
46021	manter_imagem		prisma retangular em perspectiva
46954	latex_candidato	\(\textbf{Depois de quase 25 anos do Plano Real, nota de R\$ 100 só vale R\$ 16,75}\)	manchete de noticia (padrao banner); fotos das notas de 1994 e 2019 permanecem na imagem
47252	manter_imagem		ilustracao de recipiente com esferas sendo despejado em molde retangular
48183	manter_imagem		trapezio com bases 28cm 36cm e altura 15cm
48201	manter_imagem		screenshot de mapa (Google Maps) com triangulo de ruas coloridas
49037	manter_imagem		grafico de barras focos de incendio no Pantanal por mes/ano
49089	manter_imagem		quadrado 4cm com triangulo ABC inscrito sombreado
49098	manter_imagem		grafico de pizza producao mundial de bicicletas 2010
49624	manter_imagem		grafico de pizza primeira opcao de curso
49634	manter_imagem		dois quadrados cinza nos cantos opostos de um quadrado branco maior, pontos A e B
49642	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Dia da Semana} & \textbf{Horas Trabalhadas}\\\hline \text{Segunda-feira} & 7\\\hline \text{Terça-feira} & 6\\\hline \text{Quarta-feira} & 6\\\hline \text{Quinta-feira} & 8\\\hline \text{Sexta-feira} & 6\\\hline \text{Sábado} & 4\\\hline \end{array}\)
49729	manter_imagem		grafico de barras extracao vs exportacao de minerio de ferro por mes
