paragrafo_id	tipo_conteudo	latex_proposto	obs
34571	manter_imagem		diagrama geométrico (retângulos P, Q)
34595	manter_imagem		diagrama geométrico (figura composta R, T)
34640	manter_imagem		diagrama geométrico (forma em cruz)
34667	manter_imagem		figura em malha com pontos
34686	latex_candidato	\(\begin{array}{c}\textbf{AMOTAXI} \\\textbf{PROMOÇÃO} \\\text{DESCONTO DE 30\% PARA CORRIDAS COM VALOR ACIMA DE: R\$ 20,00}\end{array}\)	fundo/ilustração do banner permanece como imagem, só o texto virou parágrafo
34707	manter_imagem		diagrama geométrico (polígono composto)
34981	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Faixa Etária} & \textbf{Mortes*} & \textbf{\% de Mortos} \\\hline \text{até 1 ano} & 236 & 0{,}2 \\\hline \text{1 a 5 anos} & 118 & 0{,}1 \\\hline \text{6 a 19} & 354 & 0{,}3 \\\hline \text{20 a 29} & 1414 & 1{,}2 \\\hline \text{30 a 39} & 4242 & 3{,}6 \\\hline \text{40 a 49} & 8838 & 7{,}5 \\\hline \text{50 a 59} & 16616 & 14{,}1 \\\hline \text{60 a 69} & 27693 & 23{,}5 \\\hline \text{70 a 79} & 30049 & 25{,}5 \\\hline \text{80 a 89} & 22154 & 18{,}8 \\\hline \text{90 anos ou +} & 6128 & 5{,}2 \\\hline \textbf{total} & 117.841 & 100 \\\hline\end{array}\)	tabela grande (11 linhas) com barras decorativas no original (não reproduzidas) — conferir valores contra a imagem
34993	manter_imagem		diagrama geométrico (cubo, igual a 33640)
35059	manter_imagem		diagrama geométrico (círculo em quadrado com áreas, igual a 33598)
35109	manter_imagem		gráficos de pizza (igual a 32847)
35135	manter_imagem		gráfico de barras agrupadas (rendimento por cor/raça)
35152	manter_imagem		diagrama geométrico (retângulo, "faixa desapropriada")
35173	manter_imagem		diagrama geométrico (pentágono)
35190	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Cargo} & \textbf{Salário mensal (R\$)} & \textbf{Nº de Funcionários} \\\hline \text{Advogados} & 12.500,00 & 2 \\\hline \text{Corretores} & 3.000,00 & 10 \\\hline \text{Gerente} & 15.000,00 & 1 \\\hline \text{Secretários} & 2.500,00 & 2 \\\hline\end{array}\)
35200	latex_candidato	\(\begin{array}{|l|c|c|}\hline & \textbf{Mês 1} & \textbf{Mês 2} \\\hline \text{Número de objetos produzidos} & 600 & r \\\hline \text{Número de máquinas em funcionamento} & 20 & s \\\hline \text{Número de horas diárias de funcionamento de cada máquina} & t & \text{12 horas} \\\hline\end{array}\)
35230	manter_imagem		diagrama geométrico (cubo, igual a 33640)
35308	manter_imagem		gráficos de pizza (igual a 32847)
35361	manter_imagem		gráficos de pizza (igual a 32847)
35452	manter_imagem		gráficos de pizza (igual a 32847)
35634	manter_imagem		gráficos de pizza (igual a 32847)
