paragrafo_id	tipo_conteudo	latex_proposto	obs
62514	manter_imagem		estrela de 5 pontas com pontos -5 e a nos eixos
62523	manter_imagem		ilustracao de arvore com escada encostada e distancia x
62546	manter_imagem		grafico de barras pontuacao de 5 estudantes em 3 etapas
62802	latex_candidato	\(\dfrac{0{,}0525\cdot10^8}{10^3}\)	fragmento de formula, continuacao do enunciado (questao 62798)
62811	manter_imagem		grafico de reta decrescente passando por (0,3) e (3,0)
62885	manter_imagem		circulo com raio indicado
62899	manter_imagem		paralelepipedo em perspectiva
62908	latex_candidato	\(85, 94, 101, 79, 83, 80, 99, 93, 91, 76, 84, 85, 100, 82, 95\)	lista de idades (nao e tabela em grade, apenas sequencia de numeros — texto corrido evita problema de tabela larga)
62940	manter_imagem		dois triangulos equilateros com lado comum AB e vertices C D
63048	manter_imagem		grafico de reta decrescente passando por (0,4) e (5,0)
63062	manter_imagem		quadrado com grade e diagonal, regiao sombreada x
63131	manter_imagem		triangulo ABC com angulos 50 70 e angulos externos c d
63139	manter_imagem		circunferencia com centro C=(4,3) e ponto P=(6,5)
63210	manter_imagem		trapezio com bases 4cm 8cm e altura 3cm
63257	manter_imagem		triangulo ABC com angulos 50 70 (figura reutilizada de 63131)
63265	manter_imagem		circunferencia com centro C=(4,3) e ponto P=(6,5) (figura reutilizada de 63139)
63291	manter_imagem		paralelogramo com angulo 60 e angulo x
63486	manter_imagem		trapezio com bases 4cm 8cm e altura 3cm (figura reutilizada de 63210)
63834	manter_imagem		grafico de f(x)=|x| e g(x) com transformacoes
63851	manter_imagem		paralelogramo com duas regioes triangulares sombreadas e cotas 10m 12m 30m
