paragrafo_id	tipo_conteudo	latex_proposto	obs
18896	manter_imagem		diagrama geométrico (trapézio)
18911	manter_imagem		gráfico de função (área sob curva)
18919	manter_imagem		diagrama geométrico (triângulo)
18930	manter_imagem		diagrama geométrico (círculo com pontos)
18938	latex_candidato	\(\left(\cos\hat{\theta},\ \cos 60°,\ \cos\hat{\beta}\right)\)
18940	latex_candidato	\(\text{Se } 0°\leq\hat{\theta}\leq180°,\text{ a medida, em grau, de }(\hat{\theta}+\hat{\beta})\text{ é igual a:}\)
19017	latex_candidato	\(\begin{array}{l}\text{Maçã R\$ 4,70/KG} \\\text{Limão R\$ 2,40/KG}\end{array}\)	fotos das frutas permanecem como imagem, só o texto de preço virou parágrafo
19151	manter_imagem		foto (estufa com plantas)
19164	manter_imagem		foto (calçadão/pista de caminhada)
19178	manter_imagem		foto (idêntica a 19164)
19574	manter_imagem		diagrama geométrico (trapézio)
19716	manter_imagem		diagrama geométrico (prédio com ângulo)
19730	manter_imagem		diagrama geométrico (triângulo com ângulo)
19739	manter_imagem		diagrama geométrico (retângulo com lados algébricos)
19754	latex_candidato	\(\begin{array}{|l|c|c|c|c|}\hline & \textbf{TAREFA 1} & \textbf{TAREFA 2} & \textbf{TAREFA 3} & \textbf{TAREFA 4} \\\hline \textbf{EQUIPE AZUL} & 10 & 5 & 8 & 7 \\\hline \textbf{EQUIPE VERMELHA} & 7 & 7 & 10 & 10 \\\hline \textbf{EQUIPE VERDE} & 8 & 7 & 9 & 10 \\\hline\end{array}\)
19971	manter_imagem		ilustração (balança de dois pratos)
20048	manter_imagem		gráfico de linha (faturamento)
20074	manter_imagem		diagrama geométrico (prédio com ângulo)
20082	manter_imagem		diagrama (gangorra com objeto, parábola)
20109	manter_imagem		diagramas geométricos (4 triângulos com medidas)
