paragrafo_id	tipo_conteudo	latex_proposto	obs
97269	manter_imagem		quadra de basquete reutilizada (mesma figura de lotes anteriores)
97275	manter_imagem		trajetoria parabolica reutilizada (pessoa arremessando bola)
97285	latex_candidato	\(O=(0,0),\ A=\left(\dfrac{1}{4},30\right),\ B=(1,30),\ C=\left(\dfrac{5}{4},25\right)\text{ e }D=\left(\dfrac{3}{2},40\right)\)	lista de coordenadas continuando o enunciado (questao 97281), reutilizada em 97295 e 97309
97288	manter_imagem		grafico velocidade x tempo com pontos O A B C D
97299	latex_candidato	\(O=(0,0),\ A=\left(\dfrac{1}{4},30\right),\ B=(1,30),\ C=\left(\dfrac{5}{4},25\right)\text{ e }D=\left(\dfrac{3}{2},40\right)\)	mesma lista de coordenadas reutilizada (questao 97295)
97302	manter_imagem		grafico velocidade x tempo reutilizado
97313	latex_candidato	\(O=(0,0),\ A=\left(\dfrac{1}{4},30\right),\ B=(1,30),\ C=\left(\dfrac{5}{4},25\right)\text{ e }D=\left(\dfrac{3}{2},40\right)\)	mesma lista de coordenadas reutilizada (questao 97309)
97316	manter_imagem		grafico velocidade x tempo reutilizado
97370	manter_imagem		3 circulos tangentes (2 pequenos + 1 grande)
97386	manter_imagem		2 circulos com retangulo sombreado, cotas 4dm 6dm 12dm
97405	manter_imagem		poligono em L, cotas 2x+1 e 4x+4
97421	manter_imagem		trapezio ABDC com ponto E F, cotas 6m 8m 9m
97531	manter_imagem		construcao geometrica com quadrados e pentagono, angulo 30 graus
97541	manter_imagem		grafico de barras institucional (subprocuradoria-geral, PICs por mes) com logos
97613	manter_imagem		ilustracao de multidao de rostos (desenho)
97688	manter_imagem		triangulo ABC com ponto D, angulo 120 graus
97797	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Dia} & \textbf{Distância}\\\hline \text{Segunda-feira} & 10{,}5\text{km}\\\hline \text{Terça-feira} & 9{,}8\text{km}\\\hline \text{Quarta-feira} & 8{,}9\text{km}\\\hline \text{Quinta-feira} & 9{,}2\text{km}\\\hline \text{Sexta-feira} & 10{,}6\text{km}\\\hline\end{array}\)
97837	latex_candidato	\(\overline{DF}\)	fragmento continuando enunciado (questao 97834)
97839	manter_imagem		quadrado ABCD com pontos E F G e diagonal-like segmento
97848	latex_candidato	\(\overline{DE}\)	fragmento 1 de 4 (questao 97845); outros 3 (97850,97852,97854) ainda pendentes, nao incluidos neste lote
