paragrafo_id	tipo_conteudo	latex_proposto	obs
90006	manter_imagem		quadrado com cantos cortados formando octogono (figura reutilizada de 89997)
90013	manter_imagem		quadrado com cantos cortados formando octogono (figura reutilizada de 89997)
90035	manter_imagem		grafico de barras importacao/exportacao/saldo EMBRAER
90045	manter_imagem		grafico de barras importacao/exportacao/saldo EMBRAER (figura reutilizada)
90055	manter_imagem		grafico de barras importacao/exportacao/saldo EMBRAER (figura reutilizada)
90065	manter_imagem		grafico de barras importacao/exportacao/saldo EMBRAER (figura reutilizada)
90108	manter_imagem		triangulo ABC com angulo externo 2x e angulos x+14 3x+5
90184	manter_imagem		diagrama de galinheiro retangular com muro
90362	manter_imagem		tabela de instrumentos odontologicos com ilustracoes e precos
90375	latex_candidato	\(\textbf{Atendimentos realizados por dentistas em um posto de saúde}\)<<P>>\(\text{(1° semana de agosto de 2016)}\)<<P>>\(\begin{array}{|l|c|c|c|}\hline \textbf{Dia} & \textbf{Público por faixa etária} & & \\\hline & \textbf{Criança} & \textbf{Adolescente} & \textbf{Adulto}\\\hline \text{Segunda-feira} & 20 & 11 & 37\\\hline \text{Terça-feira} & 32 & 21 & 42\\\hline \text{Quarta-feira} & 33 & 13 & 49\\\hline \text{Quinta-feira} & 16 & 19 & 43\\\hline \text{Sexta-feira} & 25 & 20 & 39\\\hline \end{array}\)
90384	manter_imagem		planta baixa detalhada de consultorio odontologico, cotas 21m 12m 8m
90393	manter_imagem		grafico de barras numero de consultas por especialidade
90415	manter_imagem		retangulo com base b e altura h
90447	latex_candidato	\(\text{CALCULADORA R\$ 3,00}\)<<P>>\(\text{CANETA R\$ 3,50}\)<<P>>\(\text{BORRACHA R\$ 4,50}\)<<P>>\(\text{LAPISEIRA R\$ 6,50}\)<<P>>\(\text{LEVANDO UM PACOTE COM UMA UNIDADE DE CADA VOCÊ PAGA R\$ 14,00.}\)	anuncio ilustrado (padrao banner); ilustracoes dos produtos permanecem na imagem
90456	latex_candidato	\(\text{CALCULADORA R\$ 3,00}\)<<P>>\(\text{CANETA R\$ 3,50}\)<<P>>\(\text{BORRACHA R\$ 4,50}\)<<P>>\(\text{LAPISEIRA R\$ 6,50}\)<<P>>\(\text{LEVANDO UM PACOTE COM UMA UNIDADE DE CADA VOCÊ PAGA R\$ 14,00.}\)	mesmo anuncio reutilizado da questao 90444
90483	manter_imagem		mapa esquematico de roraima com legenda de queimadas em grade
90501	manter_imagem		mapa do estado de roraima com municipios e escala
90510	manter_imagem		mapa do estado de roraima (figura reutilizada de 90501)
90519	manter_imagem		planta baixa de casa com comodos cozinha banheiro sala 2 quartos
90527	manter_imagem		planta baixa de casa (figura reutilizada de 90519)
