paragrafo_id	tipo_conteudo	latex_proposto	obs
108595	manter_imagem		caixa 3D, cotas 30 6 10 x
108611	manter_imagem		2 retangulos T1 T2, cotas 12 x 10 18
108724	manter_imagem		circulo com 2 cordas cruzadas, x 2 3 10
108790	latex_candidato	\(\dfrac{24{,}5}{32}=\dfrac{a}{b'}\)
108877	latex_candidato	\(5z+\bar{z}=12+16i\)
108917	manter_imagem		escada apoiada em parede, cotas 6,5m 2,5m
108944	manter_imagem		diagrama de piscina retangular com margem x, cotas 6m 10m
108967	manter_imagem		caixa 3D, cotas 5cm 25cm 40cm 30cm
108976	manter_imagem		retangulo, cotas 7 4 x y
108986	manter_imagem		grafico de barras horizontais (opiniao sobre contos de halloween)
109015	manter_imagem		retangulo "via publica", cotas 10m 40m
109157	latex_candidato	\(\begin{array}{|c|c|c|}\hline & 2 & \\\hline 5 & & 3\\\hline & 4 & \\\hline\end{array}\)	grade 3x3 tipo quebra-cabeca (quadradinhos a preencher), mesmo padrao ja usado para "quadrado magico" em lote anterior
109218	manter_imagem		triangulo BAC em malha quadriculada
109243	manter_imagem		grafico de barra empilhada (destino exportacoes) - reutilizado de questao anterior (108183)
109303	manter_imagem		grafico de parabola com ponto minimo destacado
109319	manter_imagem		triangulo com angulos alfa beta gama, altura h=20
109478	manter_imagem		forma de pista/pilula, cota 10cm
109510	manter_imagem		triangulo retangulo, cota 5cm, angulo 25 graus, incognita x
109715	manter_imagem		foto de placa de carro (BEE4R22) com fonte citada
109739	manter_imagem		grafico de reta r em plano cartesiano
