paragrafo_id	tipo_conteudo	latex_proposto	obs
130115	latex_candidato	\(-4,\ 13,\ 0{,}001,\ \dfrac{3}{4},\ 17,\ 0{,}01,\ 57,\ 22,\ -7,\ \dfrac{5}{7},\ 33\)	mesmo quadro de numeros ja visto em 130096/130104, reutilizado novamente
130131	latex_candidato	\(-4,\ 13,\ 0{,}001,\ \dfrac{3}{4},\ 17,\ 0{,}01,\ 57,\ 22,\ -7,\ \dfrac{5}{7},\ 33\)	mesmo quadro de numeros ja visto em 130096/130104/130112, reutilizado novamente
130327	manter_imagem		grafico de barras numero de livros por dia da semana
130346	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Opinião} & \textbf{Contra} & \textbf{A favor} & \textbf{Não opinaram}\\\hline \textbf{Nº de pessoas} & x & y & z\\\hline \textbf{\% do total} & 52\% & 45\% & 3\%\\\hline \end{array}\)	tabela opiniao contra/a favor/nao opinaram com incognitas x,y,z
130423	manter_imagem		hexagono regular (sem medidas)
130461	latex_candidato	\(\begin{array}{|c|c|c|c|}\hline 20 & 25 & 15 & 22\\\hline 24 & 22 & 19 & 26\\\hline 12 & 30 & 33 & 28\\\hline 18 & 32 & 25 & 25\\\hline 26 & 28 & 12 & 18\\\hline \end{array}\)	grade 5x4 de numeros sem cabecalho (linhas=dias, colunas=horarios, conforme enunciado)
130485	manter_imagem		ilustracao de cubo composto por cubos unitarios em grade 3D
130509	latex_candidato	\(\begin{array}{|l|c|c|c|c|}\hline & \textbf{Setembro} & \textbf{Outubro} & \textbf{Novembro} & \textbf{Dezembro}\\\hline \textbf{André} & 30\% & 30\% & 35\% & 35\%\\\hline \textbf{Cássia} & 20\% & 50\% & 35\% & 25\%\\\hline \textbf{Luíza} & 50\% & 20\% & 30\% & 40\%\\\hline \end{array}\)	tabela vendedores x meses (5 colunas)
130646	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Mês} & \textbf{Total de dias trabalhados}\\\hline \text{Outubro} & 24\\\hline \text{Novembro} & 23\\\hline \text{Dezembro} & 18\\\hline \end{array}\)	tabela mes/dias trabalhados
130822	manter_imagem		retangulo ABCD dividido em regioes Q1/Q2 (figura reutilizada)
130867	latex_candidato	\(\text{peso}\ \ldots\ 264\text{ g}\)<<P>>\(\text{preço}\ \ldots\ \text{R\$ }8,25\)<<P>>\(\text{preço/kg}\ \ldots\ \text{R\$}\)	etiqueta rasgada de produto; o valor final (preço/kg) esta faltando no proprio original por causa do rasgo - e literalmente o que a questao pede para descobrir, nao inventar o numero
130877	manter_imagem		grafico de linha/dispersao numero de pessoas por horario
130894	manter_imagem		figura em zigue-zague sobre malha quadriculada
130931	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Salário (R\$)} & \textbf{Quantidade de Funcionários}\\\hline 900,00 & 10\\\hline 1\,100,00 & 5\\\hline 1\,300,00 & 3\\\hline 1\,500,00 & 2\\\hline \end{array}\)	tabela salario/quantidade de funcionarios
130952	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Nomes} & \textbf{Idade}\\\hline \text{Mario} & 175\text{ cm}\\\hline \text{Jordão} & 180\text{ cm}\\\hline \text{Marcos} & 170\text{ cm}\\\hline \text{Leandro} & 165\text{ cm}\\\hline \end{array}\)	tabela nomes/idade; cabecalho do original diz "Idade" mas valores sao alturas em cm (possivel erro do material original, transcrito literalmente)
130989	latex_candidato	\(\sqrt{\pi\sqrt{3}}\)	fragmento completando "triangulo equilatero de lado ___"
131277	manter_imagem		triangulo retangulo T/U/W/V (Pitagoras)
131287	manter_imagem		figura irregular com medidas 7 4 3 2 5
131297	manter_imagem		heptagono com angulos em funcao de x
131424	manter_imagem		grafico de barras 100% empilhadas Escola A/B/C por ano
