paragrafo_id	tipo_conteudo	latex_proposto	obs
63956	manter_imagem		planta retangular do campus com pontos de acesso e ponto B
63973	latex_candidato	\(\sum_{i=0}^{\infty}\dfrac{4}{5^i}\)	fragmento de formula (somatorio), continuacao do enunciado (questao 63970)
63993	manter_imagem		cinco estrelas coloridas sobrepostas com angulos A B C D E
64013	manter_imagem		triangulo com angulos 3x+20 3x+40 6x+60
64872	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Ponto/Reta} & \textbf{Y1} & \textbf{Y2}\\\hline 1 & (1;-3) & (0;4)\\\hline 2 & (3;1) & (4;0)\\\hline \end{array}\)
65244	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Ano} & \textbf{População (habitantes)}\\\hline 2013 & 130\,000\\\hline 2014 & 131\,500\\\hline 2015 & 133\,000\\\hline 2016 & 134\,500\\\hline \end{array}\)
65800	manter_imagem		grafico box plot da renda familiar
66036	manter_imagem		quadrilatero PQRS com angulos 15 e 70 graus
66147	manter_imagem		tabela larga 7 colunas (atrasos x empregados), acima do limite de colunas
66205	manter_imagem		trapezio ABCD com regioes laterais hachuradas, cotas 12 18 10 x
66213	manter_imagem		trapezio ABCD com regioes laterais hachuradas (figura reutilizada de 66205)
66221	manter_imagem		trapezio ABCD com regioes laterais hachuradas (figura reutilizada de 66205)
66229	manter_imagem		trapezio ABCD com regioes laterais hachuradas (figura reutilizada de 66205)
66237	manter_imagem		dois paralelepipedos sobrepostos com cotas 10cm 3cm 3cm 2cm 2cm
66245	manter_imagem		dois paralelepipedos sobrepostos (figura reutilizada de 66237)
66253	manter_imagem		dois paralelepipedos sobrepostos (figura reutilizada de 66237)
66261	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Embalagem} & \textbf{Peso líquido} & \textbf{Preço (R\$)}\\\hline A & \text{1 kg} & 18\\\hline B & \text{600 g} & 11{,}4\\\hline \end{array}\)
66269	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Embalagem} & \textbf{Peso líquido} & \textbf{Preço (R\$)}\\\hline A & \text{1 kg} & 18\\\hline B & \text{600 g} & 11{,}4\\\hline \end{array}\)	mesma tabela reutilizada da questao 66258
67268	manter_imagem		tabuleiro circular com posicoes A a H
67633	manter_imagem		grafico de barras quantidade de agencias por numero de caixas eletronicos
