paragrafo_id	tipo_conteudo	latex_proposto	obs
16880	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Jogo} & \textbf{Número de gols} \\\hline \text{Flamengo x Atlético Mineiro} & 2 \\\hline \text{Corinthians x Chapecoense} & 2 \\\hline \text{Fluminense x Santos} & 5 \\\hline \text{Palmeiras x Vasco} & 4 \\\hline \text{Cruzeiro x São Paulo} & 1 \\\hline \text{Bahia x Atlético Paranaense} & 8 \\\hline \text{Ponte Preta x Sport} & 4 \\\hline \text{Avaí x Vitória} & 0 \\\hline \text{Grêmio x Botafogo} & 2 \\\hline \text{Coritiba x Atlético Goianiense} & 5 \\\hline\end{array}\)
17240	manter_imagem		gráfico de função (parábola)
17271	manter_imagem		diagrama geométrico (triângulo)
17361	manter_imagem		diagrama geométrico (trapézio)
17680	manter_imagem		diagrama geométrico (quadrado)
17697	manter_imagem		diagrama geométrico (polígono irregular)
17755	manter_imagem		gráfico de barras + mapa do Brasil
17765	manter_imagem		diagrama geométrico (triângulo "vidro")
17808	manter_imagem		diagrama geométrico (quadrilátero com lados algébricos)
18007	manter_imagem		reta numérica (pontos A, B, C)
18070	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Dia} & \textbf{Segundos} \\\hline \text{Segunda} & 9000 \\\hline \text{Terça} & 7200 \\\hline \text{Quarta} & 10800 \\\hline \text{Quinta} & 5400 \\\hline \text{Sexta} & 12600 \\\hline\end{array}\)
18189	latex_candidato	\(\prod_{k=1}^{2021} i^k = -i.\)
18201	latex_candidato	\(i^{2021} = 1.\)
18353	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Descrição} & \textbf{Gasto (em R\$)} \\\hline \text{Energia} & 130 \\\hline \text{Água} & 89 \\\hline \text{Telefone} & 115 \\\hline \text{Supermercado} & 400 \\\hline \text{Aluguel} & 630 \\\hline\end{array}\)
18376	manter_imagem		diagrama geométrico (retângulo)
18410	manter_imagem		diagrama geométrico (letras T e L com medidas)
18541	manter_imagem		gráfico de linha (receitas e despesas)
18660	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Título} & \textbf{Total de Páginas} \\\hline \text{Liga da Justiça} & 154 \\\hline \text{Liga da Justiça — Crise de Identidade} & 198 \\\hline \text{Nova Ordem Mundial} & 177 \\\hline \text{Mulher-Maravilha} & 96 \\\hline \text{Flash} & 75 \\\hline\end{array}\)	capas dos quadrinhos permanecem como imagem, só os dados numéricos viraram parágrafo
18674	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Título} & \textbf{Total de Páginas} \\\hline \text{Liga da Justiça} & 154 \\\hline \text{Liga da Justiça — Crise de Identidade} & 198 \\\hline \text{Nova Ordem Mundial} & 177 \\\hline \text{Mulher-Maravilha} & 96 \\\hline \text{Flash} & 75 \\\hline\end{array}\)	imagem idêntica a 18660 (mesma capas/dados), de outra questão; capas permanecem como imagem
18802	manter_imagem		diagrama geométrico (letras T e L com medidas, idêntico a 18410)
