paragrafo_id	tipo_conteudo	latex_proposto	obs
95476	manter_imagem		triangulo ABC com segmento MN paralelo a BC
95479	latex_candidato	\(\overline{AM}, \overline{MB}, \overline{AN}\text{ e }\overline{NC}\)	fragmento continuando lista de segmentos (questao 95471, ja tem 2 outros fragmentos AB inseridos em lote anterior)
95481	latex_candidato	\(\overline{BC}\text{ e }\overline{MN},\)	fragmento (questao 95471), imagem ampliada 5x para confirmar overline em ambos os segmentos
95490	latex_candidato	\(\overline{AB}\)	fragmento continuando "A medida do segmento de reta ___, na figura abaixo e:" (questao 95487)
95492	manter_imagem		diagrama de reta com pontos C A B D e medidas raiz(360) 2raiz(160) 3raiz(160)
95611	manter_imagem		triangulo ABC sobre reta "Rodovia Principal"
95645	manter_imagem		grafico de barras horizontais (indice de gini por regiao)
95660	manter_imagem		diagrama de quadrado com 4 semicirculos (formato trevo), raio r
95670	manter_imagem		infografico piramide colorida (Brasil e pobre, faixas de renda)
95686	manter_imagem		grafico de barras (curva inversa, brancos/negros 2002 2015)
95728	manter_imagem		grafico de barras (precipitacao por estacao)
95816	manter_imagem		quadrilatero ABCD com angulo reto em B
95818	latex_candidato	\(\overline{AB}\)	fragmento continuando "Se ___ = 12m, a area do quadrilatero ABCD e:" (questao 95812)
95834	latex_candidato	\(D\hat{A}E\)	fragmento continuando "Se o angulo ___ = 20°" (questao 95831)
95836	manter_imagem		diagrama 3D (quadrado ABCD + losango CDEF), angulo 20 graus e x
95846	manter_imagem		octogono inscrito em quadrado ABCD (regiao sombreada)
95855	latex_candidato	\(\overline{AB}\)	fragmento 1 de 5 (questao 95852, "segmentos = 16cm, = 3cm e = 9cm, quantos cm mede o segmento ___?")
95857	latex_candidato	\(\overline{AE}\)	fragmento 2 de 5 (questao 95852)
95859	latex_candidato	\(\overline{BC}\)	fragmento 3 de 5 (questao 95852)
95861	latex_candidato	\(\overline{AD}\)	fragmento 4 de 5 (questao 95852) - 5o fragmento (95863, ordem5) ainda pendente, nao incluido neste lote
