paragrafo_id	tipo_conteudo	latex_proposto	obs
961	manter_imagem		foto de tela de celular (bloqueio)
930	latex_candidato	\(\begin{array}{|c|c|c|c|c|c|}\hline \varphi^2 & \varphi^3 & \varphi^4 & \varphi^5 & \varphi^6 & \varphi^7 \\\hline \varphi+1 & 2\varphi+1 & 3\varphi+2 & 5\varphi+3 & 8\varphi+5 & \ldots \\\hline\end{array}\)
952	manter_imagem		diagrama ilustrativo (nanofio vs fio de cabelo)
1080	latex_candidato	\(\begin{array}{|c|l|}\hline \textbf{Linhas Municipais} & \textbf{Intervalos de saída} \\\hline A & \text{De 10 em 10 minutos} \\\hline B & \text{De 12 em 12 minutos} \\\hline C & \text{De 15 em 15 minutos} \\\hline D & \text{De 25 em 25 minutos} \\\hline\end{array}\)
1093	manter_imagem		diagrama de relógio analógico
1126	manter_imagem		ilustração (família em ponto de ônibus)
1205	manter_imagem		diagrama de trajetória (duas semirretas com pontos A/B)
2034	manter_imagem		reta numérica (pontos A-E com distâncias)
2074	manter_imagem		diagrama de engrenagens
2106	manter_imagem		diagrama de segmentos (reta numérica)
5821	latex_candidato	\(\begin{array}{|l|l|}\hline \textbf{Produto} & \textbf{Preço por embalagem} \\\hline \text{Detergente} & \text{R\$11,20 embalagem com 5 litros} \\\hline \text{Álcool de limpeza} & \text{R\$115,04 embalagem com 20 litros} \\\hline\end{array}\)
5882	latex_candidato	\(\begin{array}{|l|l|l|l|}\hline \textbf{Quantidade comprada} & \textbf{Produto} & \textbf{Preço por unidade} & \textbf{Valor total de cada item} \\\hline \text{20 litros} & \text{Detergente} & \text{R\$11,20 embalagem com 5 litros} & \text{R\$44,80} \\\hline \text{20 panos} & \text{Panos de limpeza} & \text{R\$1,84 cada pano} & \text{R\$36,80} \\\hline \text{20 litros} & \text{Álcool de limpeza} & \text{R\$115,04 embalagem com 20 litros} & \text{R\$115,04} \\\hline\end{array}\)
5930	manter_imagem		logo/marca (+/-TEC)
5957	manter_imagem		diagrama geométrico (retângulo com diagonal)
5966	manter_imagem		gráfico de barras
5983	manter_imagem		diagrama de Venn
6087	latex_candidato	\(\begin{array}{|l|l|l|l|l|l|}\hline & \textbf{Empresa Altex} & \textbf{Empresa Blex} & \textbf{Empresa Clenex} & \textbf{Empresa Drex} & \textbf{Empresa Etrex} \\\hline \textbf{Detergente de louça Ultra Clean} & \text{R\$19,00 embalagem com 5 litros} & \text{R\$36,00 embalagem com 10 litros} & \text{R\$34,00 embalagem com 10 litros} & \text{R\$16,00 embalagem com 5 litros} & \text{R\$19,50 embalagem com 5 litros} \\\hline\end{array}\)
6161	manter_imagem		diagrama (braço robótico com posições A-E)
6171	manter_imagem		diagrama (braço robótico com posições A-E) — mesma imagem de 6161
6181	manter_imagem		diagrama (braço robótico com posições A-E) — mesma imagem de 6161
