paragrafo_id	tipo_conteudo	latex_proposto	obs
29341	manter_imagem		diagrama geométrico (duas caixas conectadas por cano, igual a 24421)
29374	latex_candidato	\(\begin{array}{|c|c|c|c|}\hline \textbf{Presença do antígeno A} & \textbf{Presença do antígeno B} & \textbf{Presença do antígeno Rh} & \textbf{Tipo sanguíneo} \\\hline \text{sim} & \text{não} & \text{não} & \text{A}- \\\hline \text{sim} & \text{não} & \text{não} & \text{AB}- \\\hline \text{não} & \text{sim} & \text{não} & \text{B}- \\\hline \text{sim} & \text{sim} & \text{sim} & \text{AB}+ \\\hline \text{sim} & \text{não} & \text{sim} & \text{A}+ \\\hline \text{não} & \text{sim} & \text{sim} & \text{B}+ \\\hline \text{não} & \text{não} & \text{não} & \text{O}- \\\hline \text{não} & \text{não} & \text{sim} & \text{O}+ \\\hline\end{array}\)	linhas 1 e 2 do original têm a mesma combinação de antígenos (sim,não,não) mas tipos diferentes (A-/AB-) — transcrito fielmente, parece inconsistência do material original
29382	manter_imagem		gráfico de função
29395	manter_imagem		mapa de estados (SP/MG/ES/RJ)
29497	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Quantidade média de horas} & \textbf{Quantidade de Funcionários} & \textbf{Porcentagem} \\\hline \text{Menos de 1 hora} & 6 & \\\hline \text{Entre 1 e 2 horas} & 9 & 45\% \\\hline \text{Entre 2 e 3 horas} & & 20\% \\\hline \text{Mais de 3 horas} & 1 & 05\% \\\hline\end{array}\)
29724	manter_imagem		diagrama geométrico (ângulos)
29733	manter_imagem		diagrama geométrico (triângulo com ângulos)
29756	manter_imagem		histograma
29791	latex_candidato	\(A = 0{,}333\ldots + \dfrac{\dfrac{3}{5}-\dfrac{1}{15}}{\dfrac{4}{5}\cdot\dfrac{1}{3}}\)
29801	manter_imagem		diagrama geométrico (círculo inscrito em quadrilátero)
29824	manter_imagem		gráfico de função linear
29833	manter_imagem		diagrama geométrico (retas paralelas cortadas por transversais)
29878	latex_candidato	\(\begin{array}{r}4\,Y\,9 \\+\ 1\,0\,X \\\hline Z\,3\,6\end{array}\)	quebra-cabeça de adição (criptoaritmética)
30086	manter_imagem		diagrama geométrico (trapézio)
30126	manter_imagem		diagrama geométrico (triângulo)
30142	manter_imagem		ilustração (jarra medidora e laranjas)
30151	manter_imagem		ilustração (ovos em bandeja)
30180	manter_imagem		ilustração (mamadeiras e jarra)
30263	manter_imagem		diagrama geométrico (triângulo com ângulo destacado)
30279	manter_imagem		foto aérea (parque com medida)
