paragrafo_id	tipo_conteudo	latex_proposto	obs
70693	manter_imagem		grafico de pizza feminino 80% masculino 20% (figura reutilizada)
70702	manter_imagem		grafico de pizza feminino 80% masculino 20% (figura reutilizada)
70711	manter_imagem		grafico de pizza feminino 80% masculino 20% (figura reutilizada)
71382	latex_candidato	\(\dfrac{8a^3+12a^2b+6ab^2+b^3}{4a^2+4ab+b^2}\)	fragmento de formula, continuacao do enunciado (questao 71379)
71760	manter_imagem		poligono em L com cotas 7,5m e 9,5m
71833	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Ativo} & \textbf{Risco} & \textbf{Retorno}\\\hline F & \text{Alto} & 20\%\\\hline G & \text{Médio} & 10\%\\\hline H & \text{Baixo} & 10\%\\\hline I & \text{Baixo} & 5\%\\\hline J & \text{Alto} & 5\%\\\hline K & \text{Médio} & 8\%\\\hline L & \text{Médio} & 6\%\\\hline M & \text{Alto} & 30\%\\\hline \end{array}\)
71849	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Unidade} & \textbf{Nota}\\\hline 1.ª & 7{,}5\\\hline 2.ª & 9{,}1\\\hline 3.ª & 6{,}8\\\hline 4.ª & 5{,}6\\\hline \end{array}\)
72001	latex_candidato	\(\dfrac{30B^2+35AB+14B^2}{30A^2+38B}\)	fragmento de formula (item I), continuacao do enunciado (questao 71997)
72004	latex_candidato	\(\dfrac{7A^2+6A+15}{4AB-3B+5A^2}\)	fragmento de formula (item II), continuacao do enunciado (questao 71997)
72007	latex_candidato	\(\dfrac{9CD-5C+98}{15CD+20D-5}\)	fragmento de formula (item III), continuacao do enunciado (questao 71997); calculo com C=-1,D=2 resulta em 17, nao 15 como afirma o enunciado — conferir na revisao manual se a transcricao ou o enunciado original tem erro
72070	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Anos} & \textbf{População mundial (em bilhões)}\\\hline 1950 & 2\\\hline 1975 & 4\\\hline 2000 & 7\\\hline \end{array}\)
72107	manter_imagem		histograma numero de dias por numero de clientes
72118	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Estaturas (cm)} & \textbf{Número de jogadores}\\\hline 180\vdash190 & 10\\\hline 190\vdash200 & 30\\\hline 200\vdash210 & 10\\\hline \Sigma & \\\hline \end{array}\)
72130	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Estaturas (cm)} & \textbf{Número de jogadores}\\\hline 180\vdash190 & 10\\\hline 190\vdash200 & 30\\\hline 200\vdash210 & 10\\\hline \Sigma & \\\hline \end{array}\)	mesma tabela reutilizada da questao 72113
72140	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Vendas de carros} & \textbf{Número de dias}\\\hline 10\vdash30 & 120\\\hline 30\vdash40 & 100\\\hline 40\vdash60 & 145\\\hline \Sigma & \\\hline \end{array}\)
72266	latex_candidato	\(\text{Após os exames médicos, foram registrados na Tabela os pesos dos Fiscais recém-contratados que irão trabalhar na Administração Tributária de um Estado.}\)<<P>>\(\textbf{PESOS DOS FISCAIS RECÉM CONTRATADOS}\)<<P>>\(\begin{array}{|c|c|c|c|c|c|}\hline \textbf{Peso (kg)} & \textbf{fi} & \textbf{Xi} & \textbf{fi.Xi} & \textbf{Fac} & \textbf{fi.Xi}^2\\\hline 60\vdash64 & 4 & 62 & 248 & 4 & 15.376\\\hline 64\vdash68 & 5 & 66 & 330 & 9 & 21.780\\\hline 68\vdash72 & 10 & 70 & 700 & 19 & 49.000\\\hline 72\vdash76 & 25 & 74 & 1.850 & 44 & 136.900\\\hline 76\vdash82 & 6 & 78 & 468 & 50 & 36.504\\\hline \textbf{Total} & 50 & & 3.596 & & 259.560\\\hline \end{array}\)<<P>>\(\text{Fonte: Fictícia}\)	tabela densa com muitos valores numericos — conferir digito a digito na revisao manual
72355	manter_imagem		diagrama de ramos e folhas (idades de 91 candidatos), denso e de alto risco de erro de transcricao
72373	manter_imagem		triangulo isosceles com base x
72429	manter_imagem		grafico de curva normal (gauss) com area hachurada 0,4772 entre 200 e 240
72599	manter_imagem		ilustracao colorida de balanca com pesos x e pesos de referencia 1g 5g 10g 50g
