paragrafo_id	tipo_conteudo	latex_proposto	obs
77057	manter_imagem		esboco de bandeira com secoes numeradas 1 2 3 e estrela
77066	manter_imagem		tabela e grafico de barras combinados sobre desmatamento na amazonia (comparacao e o objeto da questao)
77075	manter_imagem		planta de terreno com 10 lotes retangulares e parque central
77171	manter_imagem		tres triangulos retangulos formando espiral com lados 1
77188	manter_imagem		duas retas transversais p q cortando tres retas paralelas r s t
77213	manter_imagem		triangulo retangulo com angulo 45 graus e cateto L
77697	manter_imagem		tres triangulos I II III com lados 6/6/6, 6/8/10, 7/7/10
77711	manter_imagem		grafico de parabola y=x^2-6x+10 com formula anotada no topo
77726	manter_imagem		grafico de reta em grade de 5 a 7
78169	manter_imagem		triangulo ABD com ponto C, cotas 20cm 7cm 6cm
78184	manter_imagem		circunferencia no plano cartesiano raio 3
78198	manter_imagem		grafico de reta crescente passando por (-3,0) e (0,3)
78245	latex_candidato	\(\begin{array}{|c|c|c|}\hline \textbf{Data} & \textbf{até 03.05.2012} & \textbf{a partir de 04.05.2012}\\\hline 25/12/2019 & 0{,}5000 & 0{,}2871\\\hline \end{array}\)<<P>>\(\text{Fonte: Banco Central do Brasil.}\)<<P>>\(\text{Link: https://www.bcb.gov.br/estatisticas/remuneradepositospoupanca}\)
78254	manter_imagem		grafico de parabola com concavidade para baixo, vertice proximo (3,4)
78269	manter_imagem		quatro triangulos I II III IV com lados e angulo 75 graus
78298	manter_imagem		circunferencia no plano cartesiano raio 3 (figura reutilizada de 78184)
78313	latex_candidato	\(\in\mathbb{R}\)	fragmento de notacao, continuacao do enunciado (questao 78309)
78315	manter_imagem		grafico de reta crescente (figura reutilizada de 78198)
78714	latex_candidato	\(\alpha\)	fragmento de notacao (letra grega), continuacao do enunciado (questao 78711)
78716	manter_imagem		triangulo retangulo com catetos 5cm 12cm hipotenusa 13cm e angulo alfa sombreado
