paragrafo_id	tipo_conteudo	latex_proposto	obs
134648	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Horários (hora)} & \textbf{Número de ônibus em trânsito}\\\hline \text{04:00 – 06:00} & 12\\\hline \text{06:00 – 08:00} & 16\\\hline \text{08:00 – 10:00} & 20\\\hline \text{10:00 – 12:00} & 12\\\hline \text{12:00 – 14:00} & 8\\\hline \text{14:00 – 16:00} & 12\\\hline \text{16:00 – 18:00} & 16\\\hline \text{18:00 – 20:00} & 22\\\hline \text{20:00 – 22:00} & 18\\\hline \text{22:00 – 24:00} & 14\\\hline \end{array}\)	mesma tabela reutilizada da questao 134631
134658	manter_imagem		paralelepipedo com medidas 2,5m e 1,5m
134799	manter_imagem		retangulo ABCD dividido em Pedaco I/II, medidas 30cm e 120cm
134822	manter_imagem		grafico de pizza preferencia de vegetais
134857	latex_candidato	\(\textbf{Ana}\)<<P>>\(25x^2-30x=16\)<<P>>\(25x^2-30x+9=16+9\)<<P>>\((5x-3)^2=25\)<<P>>\(5x-3=5\text{ ou }5x-3=-5\)<<P>>\(x=\dfrac{8}{5}\text{ ou }x=-\dfrac{2}{5}\)<<P>>\(x^2-9>0\)<<P>>\((x-3)(x+3)>0\)<<P>>\(-3<x<3\)<<P>>\(\textbf{Beatriz}\)<<P>>\(25x^2-30x=16\)<<P>>\(5x(5x-6)=16\)<<P>>\(5x=16\text{ ou }5x-6=16\)<<P>>\(x=\dfrac{16}{5}\text{ ou }x=\dfrac{22}{5}\)<<P>>\(x^2-9>0\)<<P>>\(x>-3\text{ ou }x>3\)	derivacao passo a passo de 2 alunos (Ana/Beatriz), 15 paragrafos via <<P>>, mesmo padrao do lote_055/057
134867	manter_imagem		poligono (eneagono) com angulos a e b
134880	manter_imagem		diagrama de circulo com pontos A B C M O e triangulo
134914	manter_imagem		retangulo com bordas algebricas x 4x 2x, medidas 1,5m e 1,2m
134924	manter_imagem		reta numerica com pontos R e S, valores -13,25 e 30,25
134941	latex_candidato	\(\textbf{Júlia:}\text{ Analiso a variação de duas grandezas: se uma das grandezas aumenta e a outra diminui, então essas grandezas são necessariamente inversamente proporcionais.}\)<<P>>\(\textbf{Caio:}\text{ Você está errada Júlia, pois há situações que isso ocorre e as grandezas não são inversamente proporcionais. Essa sua afirmação é necessária, mas não é suficiente para indicar se as grandezas são inversamente proporcionais.}\)<<P>>\(\textbf{André:}\text{ Se uma grandeza aumenta e a outra também aumenta, essas grandezas são diretamente proporcionais, e se uma aumenta e a outra diminui elas são inversamente proporcionais.}\)<<P>>\(\textbf{Luana:}\text{ Eu não analiso esse aspecto de diminuir e aumentar apenas. Se uma grandeza x for inversamente proporcional a y, os produtos dos valores de x pelos correspondentes valores de y são necessariamente iguais.}\)	4 falas de alunos (Julia/Caio/Andre/Luana) sobre grandezas proporcionais, via <<P>>
135167	manter_imagem		grafico de barras ensino medio publico/particular por faixa etaria
135221	manter_imagem		paralelepipedo com medidas 30 40 60
135237	manter_imagem		diagrama de angulos A B E F C D com 32 38 14 graus
135313	manter_imagem		grafico de barras queimadas por ano com fonte
135322	manter_imagem		quadrinho/charge com 4 quadros e balões de fala
135360	manter_imagem		grafico de barras 100% empilhadas anos iniciais/finais
135369	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Horário} & \textbf{Total de pessoas atendidas}\\\hline \text{Até às 11 horas} & 23\\\hline \text{Até às 13 horas} & 45\\\hline \text{Até às 15 horas} & 63\\\hline \text{Até às 17 horas} & 80\\\hline \end{array}\)	tabela horario/total de pessoas atendidas
135497	manter_imagem		diagrama de varal (representacao vista de cima) com caixa de formula do teorema de pitagoras embutida, medidas 3m e 4m
135522	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Escolas} & \textbf{Ensino Fundamental I} & \textbf{Ensino Fundamental II}\\\hline \text{Carlos Silva} & 120 & 139\\\hline \text{Dulce da Costa} & 188 & 216\\\hline \text{Mário Gomes} & 200 & 192\\\hline \text{Nilce Modesto} & 137 & 161\\\hline \text{Osvaldo Bastos} & 115 & 130\\\hline \end{array}\)	tabela escolas/ensino fundamental I/II
135532	manter_imagem		grafico de barras horizontais inscricoes semana da educacao
135736	latex_candidato	\(\begin{array}{|l|l|l|l|}\hline \textbf{Loja A} & \text{6 guarda-roupas} & \text{2 sofás} & \text{3 mesas}\\\hline \textbf{Loja B} & \text{7 sofás} & \text{4 mesas} & \text{3 guarda-roupas}\\\hline \textbf{Loja C} & \text{3 mesas} & \text{3 sofás} & \text{2 guarda-roupas}\\\hline \end{array}\)	tabela de estoque loja A/B/C (colunas nao representam categorias fixas, transcrita na mesma ordem visual do original)
135774	manter_imagem		ilustracao de cerca/grade de madeira (padrao de tabuas)
135812	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Produto} & \textbf{Preço de custo} & \textbf{Lucro sobre o preço de venda}\\\hline \text{Perfume} & \text{R\$ 133,20} & 26\%\\\hline \text{Colônia} & \text{R\$ 89,70} & 31\%\\\hline \text{Desodorante} & \text{R\$ 75,44} & 18\%\\\hline \text{Creme antirrugas} & \text{R\$ 60,83} & 23\%\\\hline \end{array}\)	tabela produto/preco de custo/lucro
135866	manter_imagem		figura irregular dividida em Q1/Q2/Q3 (figura reutilizada)
135898	manter_imagem		retangulo ABCD dividido em Q1/Q2 (figura reutilizada)
135921	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Gênero} & \textbf{Total de páginas} & \textbf{Número de páginas lidas por dia}\\\hline \text{Romance} & 120 & 5\\\hline \text{Biografia} & 100 & 4\\\hline \text{Drama} & 144 & 6\\\hline \text{Comédia} & 161 & 7\\\hline \end{array}\)	tabela genero de livro/total de paginas/paginas lidas por dia
135944	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Nome} & \textbf{Início} & \textbf{Tempo gasto}\\\hline \text{Murilo} & 14{:}55 & \text{20 minutos}\\\hline \text{Marcos} & 15{:}05 & \text{15 minutos}\\\hline \text{Marcelo} & 15{:}00 & \text{25 minutos}\\\hline \text{Maurício} & 14{:}40 & \text{30 minutos}\\\hline \end{array}\)	tabela nome/inicio/tempo gasto
135960	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Setor} & \textbf{Ângulo}\\\hline \text{A} & a\\\hline \text{B} & b=a+10\\\hline \text{C} & c=b+10\\\hline \text{D} & d=c+10\\\hline \text{E} & e=d+10\\\hline \end{array}\)	tabela setor/angulo (formulas algebricas); o grafico de pizza (roleta) na mesma imagem permanece na imagem
135979	manter_imagem		quadrado com desenho de flor/estrela de 4 petalas, medida 20cm
136017	manter_imagem		trapezio com medidas 1,50m e 2,50m e altura h
136044	manter_imagem		grafico de barras producao de camisas por mes
136052	manter_imagem		figura em malha quadriculada formando letra C
136154	manter_imagem		quadrilatero com lados algebricos 20x-50 x²-30 x² 30
136183	manter_imagem		ilustracao de cubos empilhados
136200	manter_imagem		grafico de barras terceiro trimestre homens/mulheres
136261	latex_candidato	\(\begin{array}{|c|c|c|c|c|c|c|}\hline \textbf{A} & \textbf{B} & \textbf{C} & \textbf{D} & \textbf{E} & \textbf{F} & \textbf{G}\\\hline 1 & 3 & 6 & 10 & 15 & ? & 28\\\hline \end{array}\)	tabela de sequencia numerica A-G (7 colunas)
