paragrafo_id	tipo_conteudo	latex_proposto	obs
89133	manter_imagem		parede com escada apoiada, cotas x, x+0,5m, 1,5m
89143	manter_imagem		prisma reto de base quadrada com liquido, cotas 4cm 4cm 9cm h
89153	manter_imagem		dois retangulos A e B com cotas x, x+2, 2x
89177	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Suco} & \textbf{Quantidade} & \textbf{Preço unitário}\\\hline \text{maracujá} & 4 & \text{R\$ 6,65}\\\hline \text{uva} & 3 & \text{R\$ 5,80}\\\hline \text{caju} & 5 & \text{?}\\\hline \end{array}\)
89223	manter_imagem		jardim com tres quadrados Q1 Q2 Q3 e triangulo retangulo T, lados x y z
89239	manter_imagem		retangulo ABCD com regiao Q sombreada
89285	manter_imagem		triangulo isosceles com retangulo interno de 12m2, cotas 13m 13m 24m
89389	manter_imagem		foto de acai em tigelas
89484	manter_imagem		losango colorido (figura A) e trapezio colorido (figura B) com cotas
89609	manter_imagem		ilustracao detalhada de placa Mercosul com legendas, cotas 40cm 13cm
89624	manter_imagem		grafico de barras quantidade de carros por velocidade apontada
89646	manter_imagem		retas paralelas r s t cortadas por retas u v, cotas 4x+1 16 x+2 18
89776	manter_imagem		triangulo retangulo com cotas 6km 8km x km
89835	latex_candidato	\(\begin{array}{|l|l|l|}\hline \textbf{gordura} & \text{nível baixo de gordura} & \text{25\% menos gordura que o produto convencional}\\\hline & \text{sem gordura} & \text{não mais que 0,15 g de gordura em cada 100 g do produto}\\\hline \textbf{energia} & \text{calorias reduzidas ou }\textit{light} & \text{25\% menos calorias que o produto convencional}\\\hline \textbf{açúcar} & \text{sem açúcar} & \text{não mais que 0,2 g em cada 100 g do produto}\\\hline & \text{açúcar reduzido} & \text{25\% menos açúcar que o produto convencional}\\\hline \end{array}\)	celulas verticais mescladas no original (gordura/acucar) representadas com 1a coluna vazia na 2a sub-linha
89846	latex_candidato	\(\begin{array}{|l|l|l|}\hline \textbf{gordura} & \text{nível baixo de gordura} & \text{25\% menos gordura que o produto convencional}\\\hline & \text{sem gordura} & \text{não mais que 0,15 g de gordura em cada 100 g do produto}\\\hline \textbf{energia} & \text{calorias reduzidas ou }\textit{light} & \text{25\% menos calorias que o produto convencional}\\\hline \textbf{açúcar} & \text{sem açúcar} & \text{não mais que 0,2 g em cada 100 g do produto}\\\hline & \text{açúcar reduzido} & \text{25\% menos açúcar que o produto convencional}\\\hline \end{array}\)	mesma tabela reutilizada da questao 89830
89857	latex_candidato	\(\begin{array}{|l|l|l|}\hline \textbf{gordura} & \text{nível baixo de gordura} & \text{25\% menos gordura que o produto convencional}\\\hline & \text{sem gordura} & \text{não mais que 0,15 g de gordura em cada 100 g do produto}\\\hline \textbf{energia} & \text{calorias reduzidas ou }\textit{light} & \text{25\% menos calorias que o produto convencional}\\\hline \textbf{açúcar} & \text{sem açúcar} & \text{não mais que 0,2 g em cada 100 g do produto}\\\hline & \text{açúcar reduzido} & \text{25\% menos açúcar que o produto convencional}\\\hline \end{array}\)	mesma tabela reutilizada da questao 89830
89915	manter_imagem		margens de rio com pontos A B C e angulo 45 graus, cota 20m
89960	manter_imagem		grafico de linha exportacoes de soja 2000-2004
89997	manter_imagem		quadrado com cantos cortados formando octogono, cotas x e angulo alfa
89999	manter_imagem		prisma octogonal com cota 30cm
