paragrafo_id	tipo_conteudo	latex_proposto	obs
54564	latex_candidato	\(\begin{array}{|l|c|c|c|c|}\hline & \textbf{Ouro} & \textbf{Prata} & \textbf{Bronze} & \textbf{Total}\\\hline \textbf{Brasil} & 30 & 36 & 63 & 129\\\hline \textbf{Argentina} & 21 & 25 & 28 & 74\\\hline \textbf{Colômbia} & 5 & 9 & 14 & 28\\\hline \textbf{Venezuela} & 2 & 3 & 10 & 15\\\hline \end{array}\)
54696	latex_candidato	\(\textbf{Após sensação térmica de -4°C, Mato Grosso do Sul tem previsão de 40°C nesta segunda}\)<<P>>\(\text{Temperaturas voltaram a subir após frio histórico no estado.}\)	manchete de noticia (padrao banner)
54746	manter_imagem		planta baixa detalhada de comodos com cotas 3,55m 2,10m 4,50m 2,55m
54813	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Despesa} & \textbf{Percentual}\\\hline \text{Habitação} & 22\%\\\hline \text{Saúde} & 19\%\\\hline \text{Alimentação} & 13\%\\\hline \text{Transporte} & 16\%\\\hline \text{Lazer} & 7\%\\\hline \end{array}\)
54834	manter_imagem		diagrama de trajeto de bola de sinuca com angulo 45 graus e distancias 50cm 60cm
54858	latex_candidato	\(g(x)=\dfrac{x-2}{9-5x}\)	fragmento de formula, continuacao do enunciado (questao 54853, item II)
54927	manter_imagem		fragmento de formula TR^2/(t+5)^3	conteudo ja presente no enunciado (paragrafo 54923) como texto completo "i=2000*TR^2/(t+5)^3" — provavel redundancia, considerar remover na revisao manual
55049	manter_imagem		ilustracao de telhado com escada encostada, angulo 125 graus
55066	latex_candidato	\(\textbf{TEMOS: PASTÉIS}\)<<P>>\(\textbf{2,49 + COPO DE SUCO 300 m}^2\)<<P>>\(\text{SABORES: GOIABA, ABACAXI, TAMARINDO E SERIGUELA}\)	foto de cartaz/banner fisico (padrao banner); o erro "300 m²" (deveria ser mL) e o proprio objeto da questao, preservado literalmente
55096	manter_imagem		foto ilustrativa de garrafa termica com detalhe da tampa
55125	manter_imagem		grafico de linha merendas distribuidas por dia da semana
55141	manter_imagem		trapezio sem cotas (planta de refeitorio)
55192	manter_imagem		screenshot de mapa com ruas e pontos A B C
55259	manter_imagem		grafico de barras casos globais confirmados covid-19 por data
55267	manter_imagem		grafico de barras meninas presentes vs total de alunos por dia
55781	manter_imagem		duas circunferencias tangentes no ponto C com centros A e B
55821	manter_imagem		planificacao de solido regular (dodecaedro) com pentagonos
55850	manter_imagem		sequencia de 4 triangulos de Sierpinski
55860	manter_imagem		grafico de barras alunos em sala virtual por dia da semana
55877	manter_imagem		grafico de barras matriculas na educacao superior por ano 2006-2016
